image_id,species,camera_id,datetime,bbox_x,bbox_y,bbox_w,bbox_h
GUYRA-SYN-004006,tapir,CAM-032,2024-05-22,658,527,239,422
GUYRA-SYN-004007,anteater,CAM-009,2024-01-11,585,576,455,246
GUYRA-SYN-004008,tapir,CAM-015,2024-09-03,254,33,422,387
GUYRA-SYN-004009,jaguar,CAM-046,2024-09-20,797,712,422,279
GUYRA-SYN-004010,anteater,CAM-014,2024-05-27,1731,579,490,269
GUYRA-SYN-004011,brocket_deer,CAM-026,2024-03-28,343,759,176,163
GUYRA-SYN-004012,brocket_deer,CAM-040,2024-08-02,644,834,294,106
GUYRA-SYN-004013,puma,CAM-027,2024-02-26,860,285,258,377
GUYRA-SYN-004014,brocket_deer,CAM-002,2024-08-01,606,919,427,178
GUYRA-SYN-004015,brocket_deer,CAM-026,2024-01-05,402,723,132,287
GUYRA-SYN-004016,anteater,CAM-024,2024-01-03,766,407,448,102
GUYRA-SYN-004017,jaguar,CAM-029,2024-04-22,1486,184,316,354
GUYRA-SYN-004018,jaguar,CAM-021,2024-07-02,710,1078,325,392
GUYRA-SYN-004019,jaguar,CAM-024,2024-03-06,523,618,138,207
GUYRA-SYN-004020,puma,CAM-038,2024-06-10,905,543,128,463
GUYRA-SYN-004021,brocket_deer,CAM-017,2024-12-24,748,437,149,448
GUYRA-SYN-004022,tapir,CAM-045,2024-08-19,111,653,470,335
GUYRA-SYN-004023,jaguar,CAM-037,2024-12-03,1553,1074,426,394
GUYRA-SYN-004024,anteater,CAM-026,2024-07-24,1918,615,467,307
GUYRA-SYN-004025,anteater,CAM-014,2024-07-11,795,252,383,220
GUYRA-SYN-004026,puma,CAM-021,2024-12-20,1013,540,421,443
GUYRA-SYN-004027,anteater,CAM-030,2024-07-18,14,766,451,339
GUYRA-SYN-004028,jaguar,CAM-050,2024-03-08,1527,979,342,474
GUYRA-SYN-004029,jaguar,CAM-035,2024-05-08,1752,12,428,151
GUYRA-SYN-004030,anteater,CAM-012,2024-03-01,1235,737,321,350
GUYRA-SYN-004031,puma,CAM-014,2024-04-28,1673,294,453,461
GUYRA-SYN-004032,anteater,CAM-045,2024-08-07,1610,272,207,389
GUYRA-SYN-004033,brocket_deer,CAM-019,2024-05-02,381,273,264,222
GUYRA-SYN-004034,puma,CAM-026,2024-08-13,1264,382,232,184
GUYRA-SYN-004035,brocket_deer,CAM-031,2024-04-20,1910,326,214,469
GUYRA-SYN-004036,anteater,CAM-022,2024-11-05,95,279,222,451
GUYRA-SYN-004037,puma,CAM-002,2024-10-04,514,0,133,316
GUYRA-SYN-004038,anteater,CAM-013,2024-04-25,1635,358,364,242
GUYRA-SYN-004039,tapir,CAM-009,2024-04-10,1013,144,409,402
GUYRA-SYN-004040,anteater,CAM-010,2024-10-01,1637,989,269,264
GUYRA-SYN-004041,jaguar,CAM-022,2024-05-23,700,259,299,129
GUYRA-SYN-004042,brocket_deer,CAM-021,2024-07-19,1412,142,203,382
GUYRA-SYN-004043,puma,CAM-008,2024-01-01,1467,805,245,225
GUYRA-SYN-004044,puma,CAM-044,2024-03-06,1584,885,420,471
GUYRA-SYN-004045,puma,CAM-009,2024-08-15,957,956,211,204
GUYRA-SYN-004046,jaguar,CAM-027,2024-12-17,1433,69,303,305
GUYRA-SYN-004047,tapir,CAM-047,2024-08-01,1895,907,101,206
GUYRA-SYN-004048,anteater,CAM-024,2024-01-08,775,70,271,414
GUYRA-SYN-004049,tapir,CAM-011,2024-10-17,1630,623,169,422
GUYRA-SYN-004050,tapir,CAM-006,2024-12-27,76,968,462,252
GUYRA-SYN-004051,capybara,CAM-004,2024-03-16,553,37,445,431
GUYRA-SYN-004052,brocket_deer,CAM-031,2024-06-17,342,876,332,315
GUYRA-SYN-004053,puma,CAM-024,2024-10-01,1724,880,181,107
GUYRA-SYN-004054,jaguar,CAM-016,2024-12-13,390,1041,439,282
GUYRA-SYN-004055,capybara,CAM-026,2024-05-14,1492,145,244,393
GUYRA-SYN-004056,brocket_deer,CAM-018,2024-06-20,994,427,153,367
GUYRA-SYN-004057,puma,CAM-038,2024-12-25,1168,992,483,394
GUYRA-SYN-004058,anteater,CAM-046,2024-05-27,1225,158,231,406
GUYRA-SYN-004059,capybara,CAM-033,2024-07-02,1206,645,260,107
GUYRA-SYN-004060,tapir,CAM-039,2024-12-26,1355,425,173,313
GUYRA-SYN-004061,brocket_deer,CAM-019,2024-04-05,269,455,402,231
GUYRA-SYN-004062,brocket_deer,CAM-007,2024-03-04,321,152,438,153
GUYRA-SYN-004063,tapir,CAM-040,2024-05-18,1910,695,216,228
GUYRA-SYN-004064,jaguar,CAM-001,2024-12-03,373,922,323,479
GUYRA-SYN-004065,capybara,CAM-011,2024-03-07,1672,622,354,253
GUYRA-SYN-004066,puma,CAM-041,2024-03-11,814,944,482,358
GUYRA-SYN-004067,capybara,CAM-032,2024-02-28,1051,1026,369,172
GUYRA-SYN-004068,puma,CAM-014,2024-08-17,1316,989,129,268
GUYRA-SYN-004069,capybara,CAM-035,2024-05-03,794,1069,125,296
GUYRA-SYN-004070,capybara,CAM-005,2024-12-07,1429,523,394,428
GUYRA-SYN-004071,tapir,CAM-026,2024-05-15,1531,555,300,112
GUYRA-SYN-004072,capybara,CAM-021,2024-09-14,1406,908,419,237
GUYRA-SYN-004073,anteater,CAM-050,2024-07-07,1809,494,101,417
GUYRA-SYN-004074,brocket_deer,CAM-010,2024-04-13,1646,244,125,378
GUYRA-SYN-004075,jaguar,CAM-037,2024-03-14,171,786,305,167
GUYRA-SYN-004076,jaguar,CAM-007,2024-07-11,729,652,475,330
GUYRA-SYN-004077,capybara,CAM-033,2024-07-09,676,1022,440,367
GUYRA-SYN-004078,brocket_deer,CAM-021,2024-06-25,1553,734,352,280
GUYRA-SYN-004079,jaguar,CAM-012,2024-05-16,882,562,102,103
GUYRA-SYN-004080,jaguar,CAM-025,2024-09-15,691,1067,312,371
GUYRA-SYN-004081,puma,CAM-019,2024-11-02,731,146,312,295
GUYRA-SYN-004082,tapir,CAM-017,2024-06-04,315,358,231,254
GUYRA-SYN-004083,tapir,CAM-005,2024-09-19,1252,967,251,102
GUYRA-SYN-004084,puma,CAM-013,2024-04-17,832,872,108,362
GUYRA-SYN-004085,puma,CAM-021,2024-08-28,85,130,331,110
GUYRA-SYN-004086,puma,CAM-027,2024-04-02,1806,610,237,178
GUYRA-SYN-004087,puma,CAM-033,2024-11-14,124,355,123,455
GUYRA-SYN-004088,tapir,CAM-047,2024-01-18,1252,457,115,411
GUYRA-SYN-004089,tapir,CAM-048,2024-02-07,551,24,398,494
GUYRA-SYN-004090,brocket_deer,CAM-041,2024-02-27,1243,974,405,348
GUYRA-SYN-004091,anteater,CAM-032,2024-03-27,558,689,178,384
GUYRA-SYN-004092,tapir,CAM-008,2024-04-12,797,553,369,106
GUYRA-SYN-004093,tapir,CAM-021,2024-01-15,419,724,485,494
GUYRA-SYN-004094,brocket_deer,CAM-049,2024-12-16,612,1043,107,393
GUYRA-SYN-004095,tapir,CAM-032,2024-11-21,456,514,446,109
GUYRA-SYN-004096,tapir,CAM-038,2024-11-25,1123,92,171,436
GUYRA-SYN-004097,brocket_deer,CAM-001,2024-03-23,1263,513,238,175
GUYRA-SYN-004098,capybara,CAM-003,2024-04-03,724,286,270,366
GUYRA-SYN-004099,tapir,CAM-040,2024-01-15,391,639,178,120
GUYRA-SYN-004100,puma,CAM-007,2024-10-24,901,941,341,246
GUYRA-SYN-004101,anteater,CAM-028,2024-08-12,1248,748,158,436
GUYRA-SYN-004102,tapir,CAM-005,2024-09-14,1511,547,451,367
GUYRA-SYN-004103,capybara,CAM-011,2024-04-01,1025,1069,486,470
GUYRA-SYN-004104,puma,CAM-039,2024-06-26,1313,1064,302,456
GUYRA-SYN-004105,anteater,CAM-018,2024-02-19,860,325,225,431
GUYRA-SYN-004106,puma,CAM-011,2024-07-01,1509,738,469,380
GUYRA-SYN-004107,brocket_deer,CAM-046,2024-10-25,573,339,335,315
GUYRA-SYN-004108,brocket_deer,CAM-019,2024-09-07,202,908,198,458
GUYRA-SYN-004109,jaguar,CAM-025,2024-07-06,1727,437,436,428
GUYRA-SYN-004110,capybara,CAM-006,2024-06-03,1662,184,339,376
GUYRA-SYN-004111,anteater,CAM-010,2024-05-25,300,781,285,274
GUYRA-SYN-004112,anteater,CAM-020,2024-07-20,1123,47,315,178
GUYRA-SYN-004113,puma,CAM-009,2024-08-24,295,450,434,342
GUYRA-SYN-004114,jaguar,CAM-029,2024-10-17,1186,55,177,187
GUYRA-SYN-004115,puma,CAM-031,2024-11-27,1173,115,118,462
GUYRA-SYN-004116,brocket_deer,CAM-021,2024-05-28,1637,917,128,443
GUYRA-SYN-004117,anteater,CAM-018,2024-08-15,1189,661,460,232
GUYRA-SYN-004118,jaguar,CAM-041,2024-08-14,1016,642,260,203
GUYRA-SYN-004119,anteater,CAM-034,2024-02-27,1799,81,331,483
GUYRA-SYN-004120,puma,CAM-030,2024-09-03,722,132,264,352
GUYRA-SYN-004121,anteater,CAM-004,2024-09-19,619,756,361,411
GUYRA-SYN-004122,capybara,CAM-041,2024-07-06,829,430,358,234
GUYRA-SYN-004123,anteater,CAM-033,2024-08-14,420,1075,111,179
GUYRA-SYN-004124,jaguar,CAM-044,2024-08-13,162,309,221,403
GUYRA-SYN-004125,brocket_deer,CAM-044,2024-02-06,234,57,423,270
GUYRA-SYN-004126,capybara,CAM-006,2024-09-26,1119,204,179,390
GUYRA-SYN-004127,capybara,CAM-035,2024-09-21,792,201,361,492
GUYRA-SYN-004128,puma,CAM-002,2024-11-27,1000,14,305,298
GUYRA-SYN-004129,capybara,CAM-049,2024-10-02,1788,242,124,332
GUYRA-SYN-004130,anteater,CAM-009,2024-04-16,1596,300,401,384
GUYRA-SYN-004131,puma,CAM-025,2024-09-20,1829,473,214,240
GUYRA-SYN-004132,capybara,CAM-033,2024-11-28,894,622,411,332
GUYRA-SYN-004133,jaguar,CAM-016,2024-12-11,90,861,351,267
GUYRA-SYN-004134,brocket_deer,CAM-033,2024-10-14,1765,1062,500,473
GUYRA-SYN-004135,puma,CAM-013,2024-06-12,1414,913,106,349
GUYRA-SYN-004136,brocket_deer,CAM-016,2024-12-04,1568,349,436,211
GUYRA-SYN-004137,jaguar,CAM-021,2024-06-11,1294,87,448,493
GUYRA-SYN-004138,tapir,CAM-029,2024-11-02,732,260,429,147
GUYRA-SYN-004139,anteater,CAM-031,2024-10-20,1383,455,364,240
GUYRA-SYN-004140,capybara,CAM-018,2024-05-02,637,752,360,375
GUYRA-SYN-004141,puma,CAM-007,2024-02-10,130,631,347,126
GUYRA-SYN-004142,capybara,CAM-045,2024-02-25,312,464,431,265
GUYRA-SYN-004143,jaguar,CAM-013,2024-07-18,909,233,266,421
GUYRA-SYN-004144,brocket_deer,CAM-050,2024-09-20,152,76,398,427
GUYRA-SYN-004145,brocket_deer,CAM-029,2024-10-15,1101,109,172,218
GUYRA-SYN-004146,capybara,CAM-020,2024-11-09,731,873,362,249
GUYRA-SYN-004147,tapir,CAM-027,2024-08-19,1659,600,112,489
GUYRA-SYN-004148,puma,CAM-050,2024-07-24,1753,875,252,111
GUYRA-SYN-004149,jaguar,CAM-028,2024-04-05,1255,653,345,211
GUYRA-SYN-004150,brocket_deer,CAM-033,2024-11-07,1778,243,281,398
GUYRA-SYN-004151,brocket_deer,CAM-024,2024-08-23,1878,328,407,460
GUYRA-SYN-004152,capybara,CAM-010,2024-11-15,478,213,360,301
GUYRA-SYN-004153,anteater,CAM-050,2024-12-07,1455,77,169,389
GUYRA-SYN-004154,jaguar,CAM-022,2024-09-12,1887,623,428,183
GUYRA-SYN-004155,puma,CAM-015,2024-03-10,185,769,477,290
GUYRA-SYN-004156,jaguar,CAM-036,2024-06-21,1513,520,375,226
GUYRA-SYN-004157,anteater,CAM-028,2024-07-01,955,424,253,249
GUYRA-SYN-004158,brocket_deer,CAM-031,2024-12-09,796,361,472,162
GUYRA-SYN-004159,tapir,CAM-048,2024-11-19,730,580,432,142
GUYRA-SYN-004160,capybara,CAM-032,2024-05-24,1908,235,317,132
GUYRA-SYN-004161,brocket_deer,CAM-001,2024-06-01,330,339,139,362
GUYRA-SYN-004162,capybara,CAM-007,2024-07-19,1130,147,430,246
GUYRA-SYN-004163,jaguar,CAM-015,2024-05-27,560,982,297,457
GUYRA-SYN-004164,jaguar,CAM-046,2024-10-09,1673,416,455,349
GUYRA-SYN-004165,brocket_deer,CAM-019,2024-01-24,263,256,374,307
GUYRA-SYN-004166,tapir,CAM-043,2024-11-08,412,58,177,317
GUYRA-SYN-004167,capybara,CAM-023,2024-12-01,1177,787,462,195
GUYRA-SYN-004168,jaguar,CAM-036,2024-04-14,772,926,335,163
GUYRA-SYN-004169,anteater,CAM-048,2024-07-14,847,891,139,100
GUYRA-SYN-004170,puma,CAM-021,2024-12-13,1874,492,242,189
GUYRA-SYN-004171,jaguar,CAM-009,2024-03-05,1392,450,237,414
GUYRA-SYN-004172,anteater,CAM-035,2024-01-03,1842,427,471,324
GUYRA-SYN-004173,brocket_deer,CAM-036,2024-04-14,999,733,416,479
GUYRA-SYN-004174,jaguar,CAM-007,2024-08-28,926,147,267,176
GUYRA-SYN-004175,capybara,CAM-020,2024-05-27,826,246,240,250
GUYRA-SYN-004176,jaguar,CAM-040,2024-03-07,502,717,132,334
GUYRA-SYN-004177,tapir,CAM-026,2024-06-14,1805,629,171,292
GUYRA-SYN-004178,jaguar,CAM-008,2024-09-13,504,1002,484,165
GUYRA-SYN-004179,brocket_deer,CAM-014,2024-02-19,1197,730,476,429
GUYRA-SYN-004180,brocket_deer,CAM-040,2024-11-11,729,323,427,193
GUYRA-SYN-004181,brocket_deer,CAM-044,2024-08-13,1742,538,147,252
GUYRA-SYN-004182,anteater,CAM-003,2024-01-07,1899,662,101,191
GUYRA-SYN-004183,capybara,CAM-022,2024-06-03,1492,426,500,238
GUYRA-SYN-004184,tapir,CAM-044,2024-05-18,817,985,172,192
GUYRA-SYN-004185,anteater,CAM-035,2024-04-19,1,615,340,486
GUYRA-SYN-004186,puma,CAM-015,2024-02-09,1894,739,241,293
GUYRA-SYN-004187,capybara,CAM-048,2024-12-03,765,987,249,397
GUYRA-SYN-004188,puma,CAM-010,2024-06-03,234,533,456,500
GUYRA-SYN-004189,anteater,CAM-030,2024-09-17,955,648,209,132
GUYRA-SYN-004190,puma,CAM-045,2024-01-10,28,659,246,224
GUYRA-SYN-004191,brocket_deer,CAM-032,2024-11-14,870,194,363,199
GUYRA-SYN-004192,jaguar,CAM-045,2024-09-26,765,1028,126,130
GUYRA-SYN-004193,jaguar,CAM-047,2024-12-18,983,498,143,259
GUYRA-SYN-004194,puma,CAM-038,2024-02-11,188,132,228,217
GUYRA-SYN-004195,brocket_deer,CAM-031,2024-09-14,349,212,107,348
GUYRA-SYN-004196,anteater,CAM-005,2024-09-15,199,92,414,443
GUYRA-SYN-004197,brocket_deer,CAM-041,2024-09-11,866,616,165,269
GUYRA-SYN-004198,brocket_deer,CAM-004,2024-07-21,1122,4,173,319
GUYRA-SYN-004199,anteater,CAM-043,2024-04-08,1893,147,290,234
GUYRA-SYN-004200,puma,CAM-046,2024-12-07,25,827,117,127
GUYRA-SYN-004201,puma,CAM-013,2024-01-06,1028,884,271,431
GUYRA-SYN-004202,capybara,CAM-022,2024-12-01,1382,668,170,186
GUYRA-SYN-004203,tapir,CAM-048,2024-02-04,592,314,113,306
GUYRA-SYN-004204,brocket_deer,CAM-031,2024-01-04,645,154,231,263
GUYRA-SYN-004205,capybara,CAM-038,2024-10-05,39,195,305,317
GUYRA-SYN-004206,puma,CAM-014,2024-12-17,288,263,169,169
GUYRA-SYN-004207,tapir,CAM-003,2024-01-11,475,267,194,440
GUYRA-SYN-004208,puma,CAM-004,2024-06-13,286,56,148,439
GUYRA-SYN-004209,capybara,CAM-040,2024-01-28,154,233,488,206
GUYRA-SYN-004210,tapir,CAM-035,2024-05-07,457,206,198,216
GUYRA-SYN-004211,capybara,CAM-012,2024-06-06,1058,775,159,209
GUYRA-SYN-004212,puma,CAM-016,2024-12-20,520,687,310,447
GUYRA-SYN-004213,tapir,CAM-022,2024-03-07,623,380,356,304
GUYRA-SYN-004214,tapir,CAM-050,2024-05-20,906,876,102,188
GUYRA-SYN-004215,tapir,CAM-038,2024-09-14,879,395,237,189
GUYRA-SYN-004216,capybara,CAM-004,2024-12-26,1194,730,226,323
GUYRA-SYN-004217,brocket_deer,CAM-041,2024-11-16,1280,496,241,438
GUYRA-SYN-004218,anteater,CAM-036,2024-11-21,738,363,418,341
GUYRA-SYN-004219,puma,CAM-023,2024-07-27,1585,188,271,452
GUYRA-SYN-004220,puma,CAM-025,2024-07-12,1667,680,388,133
GUYRA-SYN-004221,tapir,CAM-032,2024-07-06,757,504,427,361
GUYRA-SYN-004222,jaguar,CAM-040,2024-07-14,614,215,236,342
GUYRA-SYN-004223,tapir,CAM-015,2024-04-13,1738,759,181,247
GUYRA-SYN-004224,brocket_deer,CAM-050,2024-05-25,806,889,468,262
GUYRA-SYN-004225,capybara,CAM-015,2024-06-07,1149,835,165,490
GUYRA-SYN-004226,capybara,CAM-050,2024-10-18,1819,694,482,227
GUYRA-SYN-004227,puma,CAM-019,2024-04-23,1546,795,352,403
GUYRA-SYN-004228,puma,CAM-020,2024-02-11,972,167,180,428
GUYRA-SYN-004229,brocket_deer,CAM-042,2024-12-14,402,459,265,238
GUYRA-SYN-004230,puma,CAM-043,2024-05-14,1123,672,356,483
GUYRA-SYN-004231,brocket_deer,CAM-016,2024-11-19,53,845,151,301
GUYRA-SYN-004232,capybara,CAM-035,2024-03-10,1158,963,402,427
GUYRA-SYN-004233,puma,CAM-040,2024-10-25,1821,158,312,149
GUYRA-SYN-004234,tapir,CAM-015,2024-11-17,170,207,301,500
GUYRA-SYN-004235,anteater,CAM-042,2024-04-23,945,181,114,225
GUYRA-SYN-004236,jaguar,CAM-032,2024-04-16,267,777,130,341
GUYRA-SYN-004237,capybara,CAM-011,2024-01-04,560,867,346,383
GUYRA-SYN-004238,capybara,CAM-002,2024-09-05,791,563,393,206
GUYRA-SYN-004239,jaguar,CAM-009,2024-02-10,815,402,403,493
GUYRA-SYN-004240,tapir,CAM-050,2024-08-13,376,662,428,242
GUYRA-SYN-004241,puma,CAM-048,2024-10-27,1296,336,298,459
GUYRA-SYN-004242,tapir,CAM-023,2024-07-07,1878,391,406,155
GUYRA-SYN-004243,brocket_deer,CAM-009,2024-12-19,1762,615,105,210
GUYRA-SYN-004244,brocket_deer,CAM-037,2024-05-17,1733,163,441,156
GUYRA-SYN-004245,puma,CAM-042,2024-07-23,1865,784,467,249
GUYRA-SYN-004246,anteater,CAM-030,2024-02-20,839,924,444,113
GUYRA-SYN-004247,brocket_deer,CAM-044,2024-09-08,447,673,212,407
GUYRA-SYN-004248,jaguar,CAM-003,2024-02-13,220,347,279,495
GUYRA-SYN-004249,anteater,CAM-002,2024-02-13,1589,505,390,408
GUYRA-SYN-004250,tapir,CAM-047,2024-10-02,1559,166,199,215
GUYRA-SYN-004251,puma,CAM-018,2024-05-07,975,858,346,436
GUYRA-SYN-004252,puma,CAM-044,2024-05-18,1627,205,244,123
GUYRA-SYN-004253,anteater,CAM-035,2024-12-09,181,127,136,322
GUYRA-SYN-004254,brocket_deer,CAM-039,2024-04-02,151,514,378,146
GUYRA-SYN-004255,jaguar,CAM-026,2024-01-10,1184,170,495,112
GUYRA-SYN-004256,jaguar,CAM-020,2024-11-06,1830,79,177,371
GUYRA-SYN-004257,anteater,CAM-027,2024-07-04,827,67,482,137
GUYRA-SYN-004258,anteater,CAM-039,2024-01-08,597,295,162,494
GUYRA-SYN-004259,puma,CAM-017,2024-09-24,1913,674,254,383
GUYRA-SYN-004260,tapir,CAM-010,2024-01-07,653,404,138,317
GUYRA-SYN-004261,jaguar,CAM-045,2024-08-19,1374,196,348,402
GUYRA-SYN-004262,jaguar,CAM-014,2024-09-13,120,163,265,346
GUYRA-SYN-004263,jaguar,CAM-045,2024-02-26,1014,237,204,169
GUYRA-SYN-004264,capybara,CAM-007,2024-10-22,633,33,169,255
GUYRA-SYN-004265,brocket_deer,CAM-043,2024-01-06,1910,1066,384,435
GUYRA-SYN-004266,jaguar,CAM-019,2024-02-04,271,940,423,253
GUYRA-SYN-004267,tapir,CAM-009,2024-08-23,153,436,323,343
GUYRA-SYN-004268,anteater,CAM-024,2024-08-13,603,877,196,409
GUYRA-SYN-004269,jaguar,CAM-016,2024-09-26,163,76,426,355
GUYRA-SYN-004270,tapir,CAM-040,2024-02-22,776,250,500,395
GUYRA-SYN-004271,tapir,CAM-011,2024-04-21,310,243,278,245
GUYRA-SYN-004272,jaguar,CAM-005,2024-12-08,168,687,211,269
GUYRA-SYN-004273,jaguar,CAM-027,2024-10-22,887,379,298,134
GUYRA-SYN-004274,brocket_deer,CAM-036,2024-05-27,705,690,185,265
GUYRA-SYN-004275,puma,CAM-049,2024-11-16,1514,638,138,101
GUYRA-SYN-004276,puma,CAM-041,2024-06-10,996,133,462,338
GUYRA-SYN-004277,anteater,CAM-035,2024-10-23,1256,565,366,369
GUYRA-SYN-004278,tapir,CAM-028,2024-07-20,578,1037,391,406
GUYRA-SYN-004279,puma,CAM-004,2024-01-12,217,697,321,331
GUYRA-SYN-004280,tapir,CAM-043,2024-07-07,748,745,498,358
GUYRA-SYN-004281,tapir,CAM-010,2024-03-15,1306,176,333,179
GUYRA-SYN-004282,brocket_deer,CAM-026,2024-03-25,1338,740,307,287
GUYRA-SYN-004283,jaguar,CAM-017,2024-07-28,16,975,111,439
GUYRA-SYN-004284,jaguar,CAM-006,2024-05-28,1339,562,156,213
GUYRA-SYN-004285,jaguar,CAM-025,2024-09-21,862,368,233,120
GUYRA-SYN-004286,capybara,CAM-033,2024-08-25,1654,210,102,101
GUYRA-SYN-004287,capybara,CAM-027,2024-07-18,1227,120,444,239
GUYRA-SYN-004288,jaguar,CAM-032,2024-03-18,288,15,341,308
GUYRA-SYN-004289,puma,CAM-013,2024-09-24,227,249,279,437
GUYRA-SYN-004290,puma,CAM-009,2024-04-05,1130,303,192,189
GUYRA-SYN-004291,anteater,CAM-010,2024-05-01,1097,568,341,267
GUYRA-SYN-004292,puma,CAM-034,2024-04-12,1241,608,116,100
GUYRA-SYN-004293,tapir,CAM-006,2024-01-24,1538,548,331,409
GUYRA-SYN-004294,jaguar,CAM-015,2024-06-26,208,236,226,277
GUYRA-SYN-004295,capybara,CAM-002,2024-06-07,652,907,174,184
GUYRA-SYN-004296,capybara,CAM-034,2024-10-05,1891,15,323,248
GUYRA-SYN-004297,jaguar,CAM-041,2024-12-22,736,1002,384,120
GUYRA-SYN-004298,anteater,CAM-049,2024-08-17,492,59,165,376
GUYRA-SYN-004299,jaguar,CAM-005,2024-01-10,209,589,464,268
GUYRA-SYN-004300,puma,CAM-020,2024-02-20,681,258,490,361
GUYRA-SYN-004301,jaguar,CAM-042,2024-05-10,961,839,332,247
GUYRA-SYN-004302,capybara,CAM-041,2024-03-18,74,358,143,428
GUYRA-SYN-004303,anteater,CAM-044,2024-09-20,457,46,297,213
GUYRA-SYN-004304,tapir,CAM-032,2024-09-21,1454,51,444,216
GUYRA-SYN-004305,brocket_deer,CAM-036,2024-10-25,236,298,149,213
GUYRA-SYN-004306,capybara,CAM-040,2024-12-23,910,513,222,468
GUYRA-SYN-004307,brocket_deer,CAM-039,2024-10-01,653,679,382,265
GUYRA-SYN-004308,tapir,CAM-032,2024-06-19,1171,626,457,493
GUYRA-SYN-004309,jaguar,CAM-035,2024-05-06,1179,1,314,408
GUYRA-SYN-004310,brocket_deer,CAM-037,2024-11-02,1412,610,283,178
GUYRA-SYN-004311,anteater,CAM-039,2024-09-14,30,772,134,472
GUYRA-SYN-004312,jaguar,CAM-025,2024-06-14,941,492,219,331
GUYRA-SYN-004313,tapir,CAM-024,2024-08-02,169,817,262,173
GUYRA-SYN-004314,brocket_deer,CAM-027,2024-02-08,856,141,253,400
GUYRA-SYN-004315,anteater,CAM-004,2024-03-12,450,41,362,243
GUYRA-SYN-004316,puma,CAM-031,2024-12-13,1261,329,427,413
GUYRA-SYN-004317,brocket_deer,CAM-019,2024-05-10,941,1021,192,265
GUYRA-SYN-004318,jaguar,CAM-035,2024-05-22,377,492,480,172
GUYRA-SYN-004319,tapir,CAM-012,2024-04-10,1049,9,492,116
GUYRA-SYN-004320,tapir,CAM-006,2024-08-23,258,630,156,468
GUYRA-SYN-004321,tapir,CAM-022,2024-04-28,815,221,267,373
GUYRA-SYN-004322,tapir,CAM-021,2024-08-10,1732,58,296,189
GUYRA-SYN-004323,brocket_deer,CAM-037,2024-07-01,332,568,184,288
GUYRA-SYN-004324,brocket_deer,CAM-004,2024-04-25,436,453,436,173
GUYRA-SYN-004325,anteater,CAM-022,2024-11-20,596,734,192,213
GUYRA-SYN-004326,jaguar,CAM-021,2024-11-18,1887,285,368,298
GUYRA-SYN-004327,puma,CAM-003,2024-05-01,1867,286,409,322
GUYRA-SYN-004328,brocket_deer,CAM-012,2024-12-20,1228,185,326,180
GUYRA-SYN-004329,jaguar,CAM-032,2024-05-06,1229,284,167,113
GUYRA-SYN-004330,tapir,CAM-006,2024-07-15,1109,362,161,283
GUYRA-SYN-004331,capybara,CAM-016,2024-10-06,1842,831,295,409
GUYRA-SYN-004332,puma,CAM-031,2024-01-13,453,258,281,484
GUYRA-SYN-004333,jaguar,CAM-014,2024-02-27,472,321,356,123
GUYRA-SYN-004334,tapir,CAM-035,2024-06-01,378,309,123,314
GUYRA-SYN-004335,jaguar,CAM-043,2024-10-02,217,490,429,224
GUYRA-SYN-004336,puma,CAM-024,2024-10-08,1002,997,143,409
GUYRA-SYN-004337,jaguar,CAM-001,2024-01-21,44,376,462,397
GUYRA-SYN-004338,capybara,CAM-022,2024-07-04,771,299,194,274
GUYRA-SYN-004339,brocket_deer,CAM-046,2024-12-22,575,1008,132,363
GUYRA-SYN-004340,capybara,CAM-024,2024-06-20,633,5,472,330
GUYRA-SYN-004341,anteater,CAM-040,2024-03-08,0,585,499,276
GUYRA-SYN-004342,capybara,CAM-014,2024-03-24,479,169,297,433
GUYRA-SYN-004343,capybara,CAM-030,2024-08-26,1094,154,245,269
GUYRA-SYN-004344,brocket_deer,CAM-019,2024-08-24,589,501,327,106
GUYRA-SYN-004345,capybara,CAM-008,2024-10-10,1550,722,200,446
GUYRA-SYN-004346,anteater,CAM-045,2024-02-03,1372,924,355,319
GUYRA-SYN-004347,brocket_deer,CAM-046,2024-07-11,119,705,190,437
GUYRA-SYN-004348,brocket_deer,CAM-042,2024-07-03,256,54,394,181
GUYRA-SYN-004349,anteater,CAM-006,2024-12-21,657,976,380,128
GUYRA-SYN-004350,brocket_deer,CAM-043,2024-02-26,1477,122,179,167
GUYRA-SYN-004351,puma,CAM-005,2024-11-04,800,979,420,380
GUYRA-SYN-004352,capybara,CAM-029,2024-01-13,1288,978,423,318
GUYRA-SYN-004353,puma,CAM-022,2024-04-05,309,406,450,348
GUYRA-SYN-004354,jaguar,CAM-035,2024-06-19,318,146,170,293
GUYRA-SYN-004355,capybara,CAM-034,2024-12-10,1325,1049,288,312
GUYRA-SYN-004356,puma,CAM-032,2024-02-03,585,311,410,259
GUYRA-SYN-004357,puma,CAM-002,2024-01-01,1528,501,332,272
GUYRA-SYN-004358,puma,CAM-037,2024-09-19,1859,304,224,459
GUYRA-SYN-004359,capybara,CAM-005,2024-04-05,531,895,276,406
GUYRA-SYN-004360,capybara,CAM-041,2024-09-28,778,778,413,206
GUYRA-SYN-004361,puma,CAM-031,2024-09-23,528,211,351,437
GUYRA-SYN-004362,anteater,CAM-013,2024-11-16,845,701,391,136
